%time,field.data
5990416000000,TRAILING
5990416000000,TRAILING
5990433000000,TRAILING
5990450000000,TRAILING
5990467000000,TRAILING
5990467000000,TRAILING
5990484000000,TRAILING
5990518000000,TRAILING
5990518000000,TRAILING
5990518000000,TRAILING
5990535000000,TRAILING
5990552000000,TRAILING
5990586000000,TRAILING
5990586000000,TRAILING
5990586000000,TRAILING
5990586000000,TRAILING
5990637000000,TRAILING
5990637000000,TRAILING
5990637000000,TRAILING
5990658000000,TRAILING
5990658000000,TRAILING
5990678000000,TRAILING
5990695000000,TRAILING
5990695000000,TRAILING
5990729000000,TRAILING
5990729000000,TRAILING
5990729000000,TRAILING
5990746000000,TRAILING
5990763000000,TRAILING
5990797000000,TRAILING
5990797000000,TRAILING
5990797000000,TRAILING
5990814000000,TRAILING
5990814000000,TRAILING
5990831000000,TRAILING
5990848000000,TRAILING
5990865000000,TRAILING
5990899000000,TRAILING
5990899000000,TRAILING
5990899000000,TRAILING
5990916000000,TRAILING
5990916000000,TRAILING
5990950000000,TRAILING
5990950000000,TRAILING
5990967000000,OVERTAKE
5990967000000,TRAILING
5990984000000,TRAILING
5991001000000,TRAILING
5991035000000,TRAILING
5991035000000,TRAILING
5991035000000,TRAILING
5991052000000,TRAILING
5991069000000,TRAILING
5991069000000,TRAILING
5991086000000,TRAILING
5991103000000,TRAILING
5991120000000,TRAILING
5991120000000,TRAILING
5991154000000,TRAILING
5991154000000,TRAILING
5991154000000,TRAILING
5991171000000,TRAILING
5991188000000,TRAILING
5991205000000,TRAILING
5991205000000,TRAILING
5991222000000,TRAILING
5991239000000,TRAILING
5991256000000,TRAILING
5991256000000,TRAILING
5991273000000,TRAILING
5991290000000,TRAILING
5991307000000,TRAILING
5991307000000,TRAILING
5991324000000,TRAILING
5991324000000,TRAILING
5991324000000,TRAILING
5991341000000,TRAILING
5991375000000,TRAILING
5991409000000,TRAILING
5991426000000,TRAILING
5991426000000,TRAILING
5991426000000,TRAILING
5991443000000,TRAILING
5991443000000,TRAILING
5991460000000,TRAILING
5991494000000,TRAILING
5991494000000,TRAILING
5991494000000,TRAILING
5991511000000,TRAILING
5991528000000,TRAILING
5991545000000,TRAILING
5991545000000,TRAILING
5991562000000,TRAILING
5991579000000,TRAILING
5991579000000,TRAILING
5991613000000,TRAILING
5991613000000,TRAILING
5991630000000,TRAILING
5991630000000,TRAILING
5991647000000,TRAILING
5991647000000,TRAILING
5991664000000,TRAILING
5991664000000,TRAILING
5991715000000,TRAILING
5991715000000,TRAILING
5991749000000,TRAILING
5991749000000,TRAILING
5991749000000,TRAILING
5991768000000,TRAILING
5991768000000,TRAILING
5991785000000,TRAILING
5991819000000,TRAILING
5991819000000,TRAILING
5991819000000,TRAILING
5991836000000,TRAILING
5991857000000,TRAILING
5991857000000,TRAILING
5991874000000,TRAILING
5991891000000,TRAILING
5991908000000,TRAILING
5991942000000,TRAILING
5991942000000,TRAILING
5991956000000,TRAILING
5991990000000,TRAILING
5991990000000,TRAILING
5991990000000,TRAILING
5992007000000,TRAILING
5992024000000,TRAILING
5992041000000,TRAILING
5992041000000,TRAILING
5992058000000,TRAILING
5992077000000,TRAILING
5992077000000,TRAILING
5992111000000,TRAILING
5992111000000,TRAILING
5992111000000,TRAILING
5992128000000,TRAILING
5992145000000,TRAILING
5992162000000,TRAILING
5992213000000,TRAILING
5992213000000,TRAILING
5992213000000,TRAILING
5992247000000,TRAILING
5992264000000,TRAILING
5992264000000,TRAILING
5992264000000,TRAILING
5992315000000,TRAILING
5992315000000,TRAILING
5992315000000,TRAILING
5992349000000,TRAILING
5992349000000,TRAILING
5992366000000,TRAILING
5992366000000,TRAILING
5992366000000,TRAILING
5992400000000,TRAILING
5992400000000,TRAILING
5992434000000,TRAILING
5992434000000,TRAILING
5992451000000,TRAILING
5992451000000,TRAILING
5992468000000,TRAILING
5992502000000,TRAILING
5992502000000,TRAILING
5992502000000,TRAILING
5992536000000,TRAILING
5992536000000,TRAILING
5992549000000,TRAILING
5992549000000,TRAILING
5992585000000,TRAILING
5992585000000,TRAILING
5992585000000,TRAILING
5992619000000,TRAILING
5992619000000,TRAILING
5992636000000,TRAILING
5992636000000,TRAILING
5992653000000,TRAILING
5992687000000,TRAILING
5992687000000,TRAILING
5992687000000,TRAILING
5992704000000,TRAILING
5992738000000,TRAILING
5992738000000,TRAILING
5992738000000,TRAILING
5992755000000,TRAILING
5992772000000,TRAILING
5992789000000,TRAILING
5992806000000,TRAILING
5992806000000,TRAILING
5992823000000,TRAILING
5992840000000,TRAILING
5992840000000,TRAILING
5992857000000,TRAILING
5992891000000,TRAILING
